cohort,surface,lane,effort,treatment,case_id,design_id,repetition,pair_id,both_pass,sol_run_id,sol_success,sol_input_tokens,sol_output_tokens,sol_reasoning_tokens,sol_nonreasoning_tokens,sol_total_tokens,sol_cache_read_tokens,sol_cache_write_tokens,sol_reference_cost_usd,sol_cache_neutral_cost_usd,sol_elapsed_seconds,sol_calls,astra_run_id,astra_success,astra_input_tokens,astra_output_tokens,astra_reasoning_tokens,astra_nonreasoning_tokens,astra_total_tokens,astra_cache_read_tokens,astra_cache_write_tokens,astra_reference_cost_usd,astra_cache_neutral_cost_usd,astra_elapsed_seconds,astra_calls,input_tokens_reduction,output_tokens_reduction,reasoning_tokens_reduction,nonreasoning_tokens_reduction,total_tokens_reduction,cache_read_tokens_reduction,cache_write_tokens_reduction,reference_cost_usd_reduction,cache_neutral_cost_usd_reduction,elapsed_seconds_reduction,calls_reduction
campaign-v4,Responses API workflows,frontier-reasoning,xhigh,clean,XR-P1,XR-P1,2,frontier-reasoning-XR-P1-xhigh-clean-r2,True,frontier-reasoning-XR-P1-xhigh-clean-r2-sol,True,951,2203,2070,133,3154,0,0,0.047864,0.047864,29.9661998340016,1,frontier-reasoning-XR-P1-xhigh-clean-r2-astra,True,951,1075,920,155,2026,0,0,0.025304,0.025304,21.48088254200411,1,0.0,0.5120290512936905,0.5555555555555556,-0.16541353383458657,0.35764109067850347,,,0.4713354504429216,0.4713354504429216,0.2831629415475464,0.0
campaign-v4,Responses API workflows,frontier-reasoning,high,clean,XR-S1,XR-S1,1,frontier-reasoning-XR-S1-high-clean-r1,True,frontier-reasoning-XR-S1-high-clean-r1-sol,True,780,7330,7189,141,8110,0,0,0.14972,0.14972,120.21341691601265,1,frontier-reasoning-XR-S1-high-clean-r1-astra,True,780,2263,2070,193,3043,0,0,0.04838,0.04838,47.149946584002464,1,0.0,0.6912687585266031,0.7120600918069273,-0.36879432624113484,0.6247842170160296,,,0.6768634784931873,0.6768634784931873,0.6077813292925209,0.0
campaign-v4,Responses API workflows,frontier-reasoning,high,clean,XR-S1,XR-S1,2,frontier-reasoning-XR-S1-high-clean-r2,True,frontier-reasoning-XR-S1-high-clean-r2-sol,True,780,5950,5810,140,6730,0,0,0.12212,0.12212,98.66547945800994,1,frontier-reasoning-XR-S1-high-clean-r2-astra,True,780,2226,2011,215,3006,0,0,0.04764,0.04764,43.22705187500105,1,0.0,0.6258823529411764,0.6538726333907057,-0.5357142857142858,0.5533432392273403,,,0.6098919095971176,0.6098919095971176,0.5618827160983125,0.0
campaign-v4,Responses API workflows,frontier-reasoning,medium,clean,XR-S1,XR-S1,1,frontier-reasoning-XR-S1-medium-clean-r1,True,frontier-reasoning-XR-S1-medium-clean-r1-sol,True,780,3395,3241,154,4175,0,0,0.07102,0.07102,56.527201874996535,1,frontier-reasoning-XR-S1-medium-clean-r1-astra,True,780,1703,1497,206,2483,0,0,0.03718,0.03718,33.3898246250028,1,0.0,0.498379970544919,0.5381055229867324,-0.33766233766233755,0.40526946107784434,,,0.4764854970430865,0.4764854970430865,0.40931403788850906,0.0
campaign-v4,Responses API workflows,frontier-reasoning,medium,clean,XR-S1,XR-S1,2,frontier-reasoning-XR-S1-medium-clean-r2,True,frontier-reasoning-XR-S1-medium-clean-r2-sol,True,780,4725,4579,146,5505,0,0,0.09762,0.09762,86.54524895799113,1,frontier-reasoning-XR-S1-medium-clean-r2-astra,True,780,2154,1843,311,2934,0,0,0.0462,0.0462,44.146165250000195,1,0.0,0.5441269841269841,0.5975103734439834,-1.1301369863013697,0.4670299727520436,,,0.5267363245236631,0.5267363245236631,0.4899065427447249,0.0
campaign-v4,Responses API workflows,frontier-reasoning,xhigh,clean,XR-S1,XR-S1,1,frontier-reasoning-XR-S1-xhigh-clean-r1,True,frontier-reasoning-XR-S1-xhigh-clean-r1-sol,True,780,7272,7122,150,8052,0,0,0.14856,0.14856,96.74807329200848,1,frontier-reasoning-XR-S1-xhigh-clean-r1-astra,True,780,3859,3579,280,4639,0,0,0.0803,0.0803,74.67370566699537,1,0.0,0.46933443344334436,0.4974726200505476,-0.8666666666666667,0.42386984600099353,,,0.4594776521270867,0.4594776521270867,0.22816338221421184,0.0
campaign-v4,Responses API workflows,frontier-reasoning,xhigh,clean,XR-S1,XR-S1,2,frontier-reasoning-XR-S1-xhigh-clean-r2,True,frontier-reasoning-XR-S1-xhigh-clean-r2-sol,True,780,8201,8053,148,8981,0,0,0.16714,0.16714,119.3358395420073,1,frontier-reasoning-XR-S1-xhigh-clean-r2-astra,True,780,3025,2835,190,3805,0,0,0.06362,0.06362,58.66102862499247,1,0.0,0.6311425435922449,0.6479572830001241,-0.28378378378378377,0.5763278031399621,,,0.6193610147182004,0.6193610147182004,0.5084374581003953,0.0
campaign-v4,Responses API workflows,frontier-repo,high,clean;cap8192,RW1,RW1,1,frontier-repo-RW1-high-clean-r1,True,frontier-repo-RW1-high-clean-r1-sol,True,50643,7857,5608,2249,58500,39539,10069,0.2274406,0.359712,114.24466470901098,9,frontier-repo-RW1-high-clean-r1-astra,True,12710,3565,1825,1740,16275,7118,5143,0.1016582,0.12214,75.44035045799683,5,0.7490275062693759,0.5462644775359552,0.6745720399429387,0.22632281013783906,0.7217948717948718,0.8199752143453299,0.48922435197139735,0.5530340669168126,0.6604505826883729,0.33965974997477044,0.4444444444444444
campaign-v4,Responses API workflows,frontier-repo,high,clean;cap8192,RW1,RW1,2,frontier-repo-RW1-high-clean-r2,True,frontier-repo-RW1-high-clean-r2-sol,True,23874,6261,4114,2147,30135,15641,7207,0.1716154,0.220716,95.41411724999489,6,frontier-repo-RW1-high-clean-r2-astra,True,12278,3178,1382,1796,15456,6902,4927,0.0927518,0.112672,66.07336700000451,5,0.48571667923263806,0.4924133524996007,0.664073894020418,0.16348393106660453,0.4871080139372822,0.5587238667604373,0.31635909532399054,0.45953684809172135,0.48951593903477775,0.3075095289422902,0.16666666666666663
campaign-v4,Responses API workflows,frontier-repo,medium,clean;cap8192,RW1,RW1,1,frontier-repo-RW1-medium-clean-r1,True,frontier-repo-RW1-medium-clean-r1-sol,True,46122,5723,2213,3510,51845,37696,7952,0.1711944,0.298948,115.52750641599414,10,frontier-repo-RW1-medium-clean-r1-astra,True,14119,2126,408,1718,16245,9519,4148,0.0688756,0.098996,47.41253162499925,6,0.6938771085382247,0.628516512318714,0.815634884771803,0.5105413105413106,0.6866621660719452,0.7474798387096775,0.4783702213279678,0.5976760922086237,0.6688521080589267,0.5895996278645962,0.4
campaign-v4,Responses API workflows,frontier-repo,medium,clean;cap8192,RW1,RW1,2,frontier-repo-RW1-medium-clean-r2,True,frontier-repo-RW1-medium-clean-r2-sol,True,29925,4478,2443,2035,34403,22789,6667,0.1338866,0.20926,103.80992349999724,8,frontier-repo-RW1-medium-clean-r2-astra,True,14141,2133,366,1767,16274,11630,2059,0.059415,0.09922399999999999,48.1336929579993,6,0.527451963241437,0.5236712818222421,0.8501841997544003,0.13169533169533165,0.5269598581519054,0.4896660669621309,0.6911654417279136,0.5562289280630026,0.5258338908534838,0.5363285961962916,0.25
campaign-v4,Responses API workflows,frontier-repo,xhigh,clean;cap8192,RW1,RW1,1,frontier-repo-RW1-xhigh-clean-r1,True,frontier-repo-RW1-xhigh-clean-r1-sol,True,77339,11881,8923,2958,89220,62732,13569,0.3347098,0.546976,163.74391570899752,10,frontier-repo-RW1-xhigh-clean-r1-astra,True,15412,5174,3361,1813,20586,8469,6494,0.1411336,0.165128,105.37454695899214,5,0.8007214988556873,0.5645147714838818,0.6233329597668946,0.3870858688302907,0.7692669804976463,0.8649971306510233,0.5214090942589726,0.5783404011475015,0.6981074123910374,0.35646740519958175,0.5
campaign-v4,Responses API workflows,frontier-repo,xhigh,clean;cap8192,RW1,RW1,2,frontier-repo-RW1-xhigh-clean-r2,True,frontier-repo-RW1-xhigh-clean-r2-sol,True,19945,6613,4947,1666,26558,12868,6051,0.1717662,0.21204,102.65022212499753,6,frontier-repo-RW1-xhigh-clean-r2-astra,True,36511,8152,4920,3232,44663,25875,10181,0.226115,0.309084,164.75939133399515,7,-0.8305841062923038,-0.23272342355965514,0.00545785324439052,-0.9399759903961584,-0.6817154906242939,-1.010801989431147,-0.6825318129234836,-0.316411494228783,-0.45766836445953607,-0.6050563547087806,-0.16666666666666674
campaign-v4,Responses API workflows,frontier-repo,high,clean;cap8192,RW2,RW2,1,frontier-repo-RW2-high-clean-r1,True,frontier-repo-RW2-high-clean-r1-sol,True,82418,12809,6539,6270,95227,67847,14359,0.3559618,0.585852,171.50115150000784,10,frontier-repo-RW2-high-clean-r1-astra-infrastructure-replacement1,True,24542,4550,2068,2482,29092,18044,6042,0.1302516,0.189168,95.07720849999168,7,0.7022252420587736,0.6447810133499883,0.683743691695978,0.6041467304625199,0.694498409064656,0.7340486683272658,0.5792186085381991,0.6340854552370507,0.6771061633313533,0.4456176668878673,0.30000000000000004
campaign-v4,Responses API workflows,frontier-repo,high,clean;cap8192,RW2,RW2,2,frontier-repo-RW2-high-clean-r2,True,frontier-repo-RW2-high-clean-r2-sol,True,30626,7243,4254,2989,37869,23985,6438,0.187456,0.267364,106.86691499999142,7,frontier-repo-RW2-high-clean-r2-astra,True,16921,6200,3731,2469,23121,11222,5249,0.1565338,0.191684,123.1249372500024,5,0.44749559198067,0.14400110451470383,0.12294311236483313,0.17397122783539642,0.3894478333201299,0.5321242443193663,0.18468468468468469,0.16495710993513146,0.2830597986265915,-0.1521333543689578,0.2857142857142857
campaign-v4,Responses API workflows,frontier-repo,medium,clean;cap8192,RW2,RW2,1,frontier-repo-RW2-medium-clean-r1,True,frontier-repo-RW2-medium-clean-r1-sol,True,25172,5241,2461,2780,30413,18268,6438,0.1461812,0.205508,76.72124225000152,7,frontier-repo-RW2-medium-clean-r1-astra,True,18673,2720,458,2262,21393,15591,2626,0.0755904,0.129092,60.13015062500199,7,0.258183696170348,0.48101507345926353,0.8138967899227956,0.18633093525179856,0.29658369776082594,0.1465403985110576,0.5921093507300403,0.48289930579308427,0.37183953909336853,0.21625160305585645,0.0
campaign-v4,Responses API workflows,frontier-repo,medium,clean;cap8192,RW2,RW2,2,frontier-repo-RW2-medium-clean-r2,True,frontier-repo-RW2-medium-clean-r2-sol,True,19608,4720,2083,2637,24328,13260,6148,0.131244,0.172832,73.06569266700535,6,frontier-repo-RW2-medium-clean-r2-astra,True,19203,2809,507,2302,22012,13972,4775,0.0874678,0.132992,63.052869166000164,7,0.020654834761321905,0.40487288135593225,0.7566010561689871,0.12703830109973457,0.0951989477145676,-0.05369532428355961,0.2233246584255042,0.3335482002986804,0.23051286798740978,0.13703864475272032,-0.16666666666666674
campaign-v4,Responses API workflows,frontier-repo,xhigh,clean;cap8192,RW2,RW2,1,frontier-repo-RW2-xhigh-clean-r1,True,frontier-repo-RW2-xhigh-clean-r1-sol,True,40377,10835,7747,3088,51212,30141,10033,0.2797334,0.378208,156.33733900000516,7,frontier-repo-RW2-xhigh-clean-r1-astra,True,44619,10943,8129,2814,55562,33018,11145,0.2896162,0.397336,215.74717329099076,7,-0.10505981127869823,-0.009967697277341925,-0.049309410094229955,0.08873056994818651,-0.08494102944622361,-0.09545137852095142,-0.1108342469849497,-0.035329352876703135,-0.05057534478382264,-0.38001052513106703,0.0
campaign-v4,Responses API workflows,frontier-repo,xhigh,clean;cap8192,RW2,RW2,2,frontier-repo-RW2-xhigh-clean-r2,True,frontier-repo-RW2-xhigh-clean-r2-sol,True,35945,9125,6042,3083,45070,26393,9085,0.2403502,0.32628,111.70578420799575,7,frontier-repo-RW2-xhigh-clean-r2-astra,True,19605,7856,5375,2481,27461,10530,8625,0.206257,0.23554,155.85033408299205,5,0.454583391292252,0.13906849315068492,0.11039390930155579,0.19526435290301658,0.39070335034390946,0.6010305762891676,0.05063291139240511,0.14184802009734132,0.278104695353684,-0.3951858911155337,0.2857142857142857
campaign-v4,Responses API workflows,frontier-repo,high,clean;cap8192,RW3,RW3,1,frontier-repo-RW3-high-clean-r1,False,frontier-repo-RW3-high-clean-r1-sol,True,88402,14197,7135,7062,102599,71743,16185,0.3954582,0.637548,190.34255112499523,11,frontier-repo-RW3-high-clean-r1-astra,False,2451,8330,5178,3152,10781,0,2011,0.17841500000000002,0.176404,162.00023166699975,3,0.9722743829325129,0.4132563217581179,0.274281709880869,0.5536675162843387,0.8949210031286855,1.0,0.8757491504479457,0.5488398015264317,0.7233086763663286,0.1489016475322088,0.7272727272727273
campaign-v4,Responses API workflows,frontier-repo,high,clean;cap8192,RW3,RW3,2,frontier-repo-RW3-high-clean-r2,True,frontier-repo-RW3-high-clean-r2-sol,True,61579,10193,5326,4867,71772,48829,12282,0.28667360000000003,0.45017599999999997,137.00600070800283,9,frontier-repo-RW3-high-clean-r2-astra,True,44039,11458,8303,3155,55497,32215,11372,0.300714,0.405316,227.418370415995,7,0.28483736338686894,-0.12410477778867857,-0.5589560645888096,0.35175672899116495,0.22675973917405112,0.3402486227446804,0.07409216739944635,-0.04897695497597243,0.09964991470002837,-0.6599153996231568,0.2222222222222222
campaign-v4,Responses API workflows,frontier-repo,medium,clean;cap8192,RW3,RW3,1,frontier-repo-RW3-medium-clean-r1,True,frontier-repo-RW3-medium-clean-r1-sol,True,52188,9202,3296,5906,61390,39819,11288,0.2607316,0.39279200000000003,120.46073066699319,9,frontier-repo-RW3-medium-clean-r1-astra,True,19912,3496,786,2710,23408,14065,5395,0.104329,0.149568,76.72301420800795,7,0.6184563501188012,0.6200825907411432,0.7615291262135923,0.5411445987131731,0.6187001140250855,0.6467766644064392,0.5220588235294117,0.5998605462475588,0.6192183140186155,0.3630869264764436,0.2222222222222222
campaign-v4,Responses API workflows,frontier-repo,medium,clean;cap8192,RW3,RW3,2,frontier-repo-RW3-medium-clean-r2,True,frontier-repo-RW3-medium-clean-r2-sol,True,45290,8114,2710,5404,53404,34633,10189,0.2289502,0.34343999999999997,135.88160920899827,9,frontier-repo-RW3-medium-clean-r2-astra,True,18740,3035,568,2467,21775,13326,4962,0.0926484,0.13566,67.24274087500817,7,0.5862221240892029,0.6259551392654671,0.7904059040590405,0.5434863064396743,0.5922590068159688,0.6152224756734905,0.513004220237511,0.595333832422946,0.6049965059399021,0.5051372936599337,0.2222222222222222
campaign-v4,Responses API workflows,frontier-repo,xhigh,clean;cap8192,RW3,RW3,1,frontier-repo-RW3-xhigh-clean-r1,True,frontier-repo-RW3-xhigh-clean-r1-sol,True,89493,18812,13044,5768,108305,69058,19350,0.5049532,0.734212,246.0409659579891,9,frontier-repo-RW3-xhigh-clean-r1-astra,True,38352,10037,6795,3242,48389,27807,10093,0.2641358,0.354148,199.97093516601308,7,0.5714525158392276,0.46645758026791406,0.47907083716651333,0.4379334257975035,0.5532154563501224,0.5973384691129195,0.4783979328165374,0.47691033545286976,0.5176488534646668,0.18724536628523225,0.2222222222222222
campaign-v4,Responses API workflows,frontier-repo,xhigh,clean;cap8192,RW3,RW3,2,frontier-repo-RW3-xhigh-clean-r2,False,frontier-repo-RW3-xhigh-clean-r2-sol,True,80845,18148,13509,4639,98993,63096,16668,0.47586239999999996,0.6863400000000001,256.1002362500003,9,frontier-repo-RW3-xhigh-clean-r2-astra,False,2451,8330,7936,394,10781,0,2011,0.17841500000000002,0.176404,164.69893737501116,3,0.9696827262044654,0.5409962530306369,0.4125397882892886,0.915067902565208,0.8910933096279535,1.0,0.8793496520278378,0.6250701883569704,0.7429786986041904,0.3568965816406545,0.6666666666666667
campaign-v4,Responses API workflows,staged-repo,high,clean,LR1,LR1,1,staged-repo-LR1-high-clean-r1,True,staged-repo-LR1-high-clean-r1-sol,True,271978,14116,5734,8382,286094,249368,22550,0.4950572,1.3702320000000001,196.08324437499687,20,staged-repo-LR1-high-clean-r1-astra,True,242773,16693,3108,13585,259466,219974,22745,0.5357906,1.3049520000000001,343.6693027500005,18,0.10738000867717246,-0.1825587985264947,0.45797000348796657,-0.620734908136483,0.09307430424965224,0.11787398543518013,-0.008647450110864652,-0.08228018903674172,0.04764156726744084,-0.7526704224291321,0.09999999999999998
campaign-v4,Responses API workflows,staged-repo,high,perturbed,LR1,LR1,1,staged-repo-LR1-high-perturbed-r1,True,staged-repo-LR1-high-perturbed-r1-sol,True,206922,12838,4777,8061,219760,185177,21691,0.4395018,1.084448,173.26685362499848,18,staged-repo-LR1-high-perturbed-r1-astra,True,325438,16854,3355,13499,342292,294454,30921,0.6097186,1.638832,346.49895612499677,21,-0.5727568842365722,-0.3128213117307992,0.29767636592003355,-0.6746061282719265,-0.5575718966144885,-0.5901218833872457,-0.4255221059425569,-0.3872948870744102,-0.5112130779899082,-0.9997994358166427,-0.16666666666666674
campaign-v4,Responses API workflows,staged-repo,medium,clean,LR1,LR1,1,staged-repo-LR1-medium-clean-r1,True,staged-repo-LR1-medium-clean-r1-sol,True,155202,9310,2855,6455,164512,139035,16119,0.32260099999999997,0.807008,113.30987895900034,16,staged-repo-LR1-medium-clean-r1-astra,True,132514,6493,283,6210,139007,118274,14189,0.2483186,0.659916,149.852436125002,17,0.14618368319995878,0.302577873254565,0.9008756567425569,0.03795507358636718,0.15503428321338264,0.14932211313697985,0.11973447484335253,0.23026091053654507,0.18226832943415683,-0.3225010696483408,-0.0625
campaign-v4,Responses API workflows,staged-repo,medium,perturbed,LR1,LR1,1,staged-repo-LR1-medium-perturbed-r1,True,staged-repo-LR1-medium-perturbed-r1-sol,True,167285,8420,2446,5974,175705,151003,16231,0.3101602,0.83754,109.20582799999102,17,staged-repo-LR1-medium-perturbed-r1-astra,True,151563,7179,236,6943,158742,133979,17530,0.2850376,0.7498319999999999,165.12826587499876,18,0.09398332187584069,0.14738717339667462,0.9035159443990188,-0.16220287914295284,0.09654250021342592,0.11273948199704642,-0.08003203745918297,0.08099878707841945,0.10472096855075586,-0.512082907104668,-0.05882352941176472
campaign-v4,Responses API workflows,staged-repo,high,clean,LR2,LR2,1,staged-repo-LR2-high-clean-r1,True,staged-repo-LR2-high-clean-r1-sol,True,84052,9050,4429,4621,93102,70405,12781,0.276531,0.517208,129.6967141250061,12,staged-repo-LR2-high-clean-r1-astra,True,241520,14161,2913,11248,255681,214573,25165,0.5020022,1.2493,293.4968979999976,19,-1.873459287107981,-0.5647513812154696,0.3422894558591104,-1.4341051720406837,-1.7462460527163755,-2.0476954761735673,-0.9689382677411784,-0.8153559637075045,-1.415469211613123,-1.262947831639862,-0.5833333333333333
campaign-v4,Responses API workflows,staged-repo,high,perturbed,LR2,LR2,1,staged-repo-LR2-high-perturbed-r1,True,staged-repo-LR2-high-perturbed-r1-sol,True,191301,11015,5342,5673,202316,172356,17149,0.3821714,0.985504,234.5286694170063,20,staged-repo-LR2-high-perturbed-r1-astra,True,253974,15289,3339,11950,269263,224645,27541,0.5404950000000001,1.321676,319.3561668750044,21,-0.32761459689180916,-0.3880163413527009,0.37495320104829655,-1.1064692402608851,-0.33090314162003986,-0.30337789226948875,-0.6059828561432155,-0.414273804894872,-0.34111682956132094,-0.3616935092364748,-0.050000000000000044
campaign-v4,Responses API workflows,staged-repo,medium,clean,LR2,LR2,1,staged-repo-LR2-medium-clean-r1,True,staged-repo-LR2-medium-clean-r1-sol,True,104749,7327,2495,4832,112076,90256,12712,0.2533264,0.565536,109.87067379200016,15,staged-repo-LR2-medium-clean-r1-astra,True,118961,7513,227,7286,126474,106510,10681,0.253349,0.626104,162.9754661659972,15,-0.13567671290418049,-0.025385560256585338,0.9090180360721443,-0.507864238410596,-0.12846639780149194,-0.18008775039886538,0.15977029578351165,-8.921296793373834e-05,-0.1070983986872629,-0.4833390980611578,0.0
campaign-v4,Responses API workflows,staged-repo,medium,perturbed,LR2,LR2,1,staged-repo-LR2-medium-perturbed-r1,True,staged-repo-LR2-medium-perturbed-r1-sol,True,112955,7624,2411,5213,120579,97023,14073,0.2690902,0.6043000000000001,99.93420954199973,14,staged-repo-LR2-medium-perturbed-r1-astra,True,125191,7242,241,7001,132433,109308,14107,0.2662022,0.6456040000000001,159.73125612500007,17,-0.10832632464255676,0.05010493179433373,0.9000414765657403,-0.3429886821408019,-0.0983089924447873,-0.12661946136483104,-0.0024159738506359663,0.010732460713916758,-0.06835015720668536,-0.5983641323331748,-0.2142857142857142
campaign-v4,Responses API workflows,staged-repo,high,clean,LR3,LR3,1,staged-repo-LR3-high-clean-r1,True,staged-repo-LR3-high-clean-r1-sol,True,147213,11413,5335,6078,158626,125724,20477,0.3849826,0.817112,156.22174225001072,14,staged-repo-LR3-high-clean-r1-astra,True,326124,17806,4323,13483,343930,292612,32479,0.6396918,1.660616,368.285737875005,21,-1.215320657822339,-0.5601507053360204,0.18969072164948453,-1.2183283974991772,-1.1681817608714837,-1.3274156087938658,-0.5861210138203838,-0.6616122390985983,-1.0322991217850186,-1.3574550672057923,-0.5
campaign-v4,Responses API workflows,staged-repo,high,perturbed,LR3,LR3,1,staged-repo-LR3-high-perturbed-r1,True,staged-repo-LR3-high-perturbed-r1-sol,True,256770,13788,7233,6555,270558,234192,21545,0.4812938,1.30284,298.3110913749988,21,staged-repo-LR3-high-perturbed-r1-astra,True,248829,17708,4222,13486,266537,220559,27240,0.5827036,1.349476,362.9983481250092,20,0.03092651010632086,-0.2843051929213809,0.41628646481404674,-1.0573607932875668,0.01486187804463368,0.058212919314067135,-0.2643304711069854,-0.21070248567506988,-0.03579564643394417,-0.2168449602455238,0.04761904761904767
campaign-v4,Responses API workflows,staged-repo,medium,clean,LR3,LR3,1,staged-repo-LR3-medium-clean-r1,True,staged-repo-LR3-medium-clean-r1-sol,True,110308,8194,3102,5092,118502,98694,10605,0.2604186,0.605112,105.0786342920037,13,staged-repo-LR3-medium-clean-r1-astra-infrastructure-replacement1,True,150717,6210,459,5751,156927,136849,12850,0.2472616,0.7270679999999999,141.08668500000203,16,-0.36632882474525874,0.24212838662435932,0.8520309477756286,-0.12941869599371558,-0.3242561306982161,-0.386598982714248,-0.21169259783121164,0.05052250492092347,-0.20154285487645263,-0.34267718600086994,-0.23076923076923084
campaign-v4,Responses API workflows,staged-repo,medium,perturbed,LR3,LR3,1,staged-repo-LR3-medium-perturbed-r1,True,staged-repo-LR3-medium-perturbed-r1-sol,True,148502,8397,3345,5052,156899,131704,15780,0.3035936,0.761948,114.76975329199922,16,staged-repo-LR3-medium-perturbed-r1-astra,True,156055,7393,187,7206,163448,139194,15837,0.2868186,0.77208,169.44250183399708,18,-0.05086126786171219,0.11956651184947009,0.9440956651718984,-0.42636579572446553,-0.04174022778985198,-0.05686995079876089,-0.0036121673003801646,0.05525478797972039,-0.013297495367137868,-0.47636896459033506,-0.125
campaign-v4,Responses API workflows,tool-reasoning,high,clean,XR-A1,XR-A1,1,tool-reasoning-XR-A1-high-clean-r1,True,tool-reasoning-XR-A1-high-clean-r1-sol,True,3232,847,120,727,4079,2334,892,0.0223576,0.029868,8.48562716699962,2,tool-reasoning-XR-A1-high-clean-r1-astra,True,2965,588,0,588,3553,2334,625,0.0158426,0.023620000000000002,13.65603704098612,2,0.08261138613861385,0.30578512396694213,1.0,0.1911966987620357,0.1289531747977446,0.0,0.2993273542600897,0.29139979246430747,0.20918708986205958,-0.6093138164370557,0.0
campaign-v4,Responses API workflows,tool-reasoning,high,clean,XR-A1,XR-A1,2,tool-reasoning-XR-A1-high-clean-r2,True,tool-reasoning-XR-A1-high-clean-r2-sol,True,3210,867,144,723,4077,1167,2037,0.0280158,0.03018,8.608609667004202,2,tool-reasoning-XR-A1-high-clean-r2-astra,True,2934,557,0,557,3491,1167,1761,0.0204358,0.022876,12.876686291987426,2,0.08598130841121499,0.35755478662053053,1.0,0.2295988934993084,0.14373313711062052,0.0,0.13549337260677463,0.2705616116619908,0.24201457919151748,-0.4957916307138728,0.0
campaign-v4,Responses API workflows,tool-reasoning,high,clean,XR-A2,XR-A2,1,tool-reasoning-XR-A2-high-clean-r1,True,tool-reasoning-XR-A2-high-clean-r1-sol,True,3434,969,200,769,4403,2342,1086,0.0257708,0.033116,13.133447291998891,2,tool-reasoning-XR-A2-high-clean-r1-astra,True,3019,629,0,629,3648,2342,671,0.0168958,0.024655999999999997,14.545023333004792,2,0.12085032032615028,0.3508771929824561,1.0,0.1820546163849155,0.17147399500340677,0.0,0.38213627992633514,0.3443820137519984,0.2554656359463704,-0.10747947660823653,0.0
campaign-v4,Responses API workflows,tool-reasoning,high,clean,XR-A2,XR-A2,2,tool-reasoning-XR-A2-high-clean-r2,True,tool-reasoning-XR-A2-high-clean-r2-sol,True,3597,1008,97,911,4605,1171,2420,0.0327524,0.034548,10.539568958003656,2,tool-reasoning-XR-A2-high-clean-r2-astra,True,2966,621,0,621,3587,1171,1789,0.0218574,0.024284,14.638084291989799,2,0.17542396441479013,0.3839285714285714,1.0,0.318331503841932,0.22106406080347452,0.0,0.26074380165289257,0.33264737851271975,0.29709389834433253,-0.3888693503801943,0.0
campaign-v4,Responses API workflows,tool-reasoning,high,clean,XR-P1,XR-P1,1,tool-reasoning-XR-P1-high-clean-r1,True,tool-reasoning-XR-P1-high-clean-r1-sol,True,2619,644,125,519,3263,1041,1572,0.021180400000000002,0.023356000000000002,7.160509374996764,2,tool-reasoning-XR-P1-high-clean-r1-astra,True,2576,535,0,535,3111,1041,1529,0.0187854,0.021004000000000002,13.554842458004714,2,0.016418480336006125,0.16925465838509313,1.0,-0.030828516377649384,0.04658289917254066,0.0,0.027353689567430006,0.11307624029763375,0.10070217502997092,-0.8929997501764098,0.0
campaign-v4,Responses API workflows,tool-reasoning,high,clean,XR-P1,XR-P1,2,tool-reasoning-XR-P1-high-clean-r2,True,tool-reasoning-XR-P1-high-clean-r2-sol,True,2620,717,181,536,3337,1041,1573,0.0226454,0.024820000000000002,9.420956665999256,2,tool-reasoning-XR-P1-high-clean-r2-astra,True,2597,554,0,554,3151,1041,1550,0.0192704,0.021468,12.838228709006216,2,0.008778625954198427,0.22733612273361226,1.0,-0.033582089552238736,0.05573868744381183,0.0,0.014621741894469187,0.14903689049431668,0.13505237711522966,-0.36273089497801014,0.0
campaign-v4,Responses API workflows,tool-reasoning,high,clean,XR-P2,XR-P2,1,tool-reasoning-XR-P2-high-clean-r1,True,tool-reasoning-XR-P2-high-clean-r1-sol,True,3340,778,158,620,4118,1349,1985,0.0260486,0.028919999999999998,9.507531665993156,2,tool-reasoning-XR-P2-high-clean-r1-astra,True,3221,588,0,588,3809,1349,1866,0.0216536,0.024644,13.564049042004626,2,0.03562874251497006,0.24421593830334187,1.0,0.05161290322580647,0.07503642544924716,0.0,0.059949622166246885,0.1687230791674026,0.14785615491009674,-0.4266635672138701,0.0
campaign-v4,Responses API workflows,tool-reasoning,high,clean,XR-P2,XR-P2,2,tool-reasoning-XR-P2-high-clean-r2,True,tool-reasoning-XR-P2-high-clean-r2-sol,True,4129,861,225,636,4990,1349,2774,0.031653600000000004,0.033736,12.03546387499955,2,tool-reasoning-XR-P2-high-clean-r2-astra,True,3279,645,0,645,3924,1349,1924,0.023083600000000003,0.026015999999999997,14.678760499999044,2,0.205860983288932,0.25087108013937287,1.0,-0.014150943396226356,0.21362725450901798,0.0,0.30641672674837783,0.2707432961811611,0.22883566516480924,-0.2196256540215482,0.0
campaign-v4,Responses API workflows,tool-reasoning,high,clean,XR-S1,XR-S1,1,tool-reasoning-XR-S1-high-clean-r1,True,tool-reasoning-XR-S1-high-clean-r1-sol,True,7308,2784,963,1821,10092,2670,3759,0.07905899999999999,0.084912,31.71180145900871,3,tool-reasoning-XR-S1-high-clean-r1-astra,True,2317,542,0,542,2859,0,1441,0.021549,0.020108,12.649509458002285,2,0.6829501915708812,0.805316091954023,1.0,0.7023613399231192,0.7167063020214031,1.0,0.6166533652567172,0.7274314119834554,0.7631901262483513,0.6011103476933253,0.33333333333333337
